chr16:53763996C>G.1	BACH1	M4681_1.02	cisbp_1.02	0.5730	0.6733	-3	6	-3	6	plus	plus	gain	0.1615
chr16:53763996C>G.1	BACH1	M4682_1.02	cisbp_1.02	0.7515	0.7866	-5	3	-5	3	minus	minus	gain	0.0775
chr16:53763996C>G.1	ATF3	M4683_1.02	cisbp_1.02	0.6756	0.6756	-10	-3	-10	-3	plus	plus	NA	0.0000
chr16:53763996C>G.1	ATF3	M4684_1.02	cisbp_1.02	0.5794	0.6924	-1	8	-1	8	minus	minus	gain	0.1898
chr16:53763996C>G.1	ARNTL	M5290_1.02	cisbp_1.02	0.5745	0.5745	-10	-1	-10	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	ATF4	M5292_1.02	cisbp_1.02	0.6255	0.6969	-3	9	-3	9	minus	minus	gain	0.1222
chr16:53763996C>G.1	ATF7	M5293_1.02	cisbp_1.02	0.5999	0.5999	-4	9	-4	9	plus	plus	NA	0.0000
chr16:53763996C>G.1	BATF3	M5302_1.02	cisbp_1.02	0.4881	0.4868	-8	5	-4	9	plus	plus	loss	-0.0015
chr16:53763996C>G.1	BHLHA15	M5304_1.02	cisbp_1.02	0.6400	0.6400	-10	-1	-10	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	BHLHE40	M5305_1.02	cisbp_1.02	0.6633	0.6633	3	12	3	12	minus	minus	NA	0.0000
chr16:53763996C>G.1	BHLHE41	M5306_1.02	cisbp_1.02	0.6911	0.6911	3	12	3	12	plus	plus	NA	0.0000
chr16:53763996C>G.1	BHLHE22	M5307_1.02	cisbp_1.02	0.6425	0.6425	-11	0	-11	0	plus	plus	NA	0.0000
chr16:53763996C>G.1	BHLHE23	M5308_1.02	cisbp_1.02	0.6158	0.5975	-8	1	-10	-1	minus	minus	loss	-0.0262
chr16:53763996C>G.1	BHLHE41	M5309_1.02	cisbp_1.02	0.6185	0.6185	3	12	3	12	plus	plus	NA	0.0000
chr16:53763996C>G.1	CEBPB	M5314_1.02	cisbp_1.02	0.6689	0.7862	-2	7	-2	7	minus	minus	gain	0.2535
chr16:53763996C>G.1	CEBPB	M5315_1.02	cisbp_1.02	0.6823	0.7913	-2	7	-2	7	minus	minus	gain	0.2400
chr16:53763996C>G.1	CEBPD	M5316_1.02	cisbp_1.02	0.6615	0.7740	-2	7	-2	7	minus	minus	gain	0.2347
chr16:53763996C>G.1	CEBPE	M5317_1.02	cisbp_1.02	0.6796	0.7988	-2	7	-2	7	minus	minus	gain	0.2676
chr16:53763996C>G.1	CEBPG	M5318_1.02	cisbp_1.02	0.6270	0.7385	-2	7	-2	7	minus	minus	gain	0.2106
chr16:53763996C>G.1	CEBPG	M5319_1.02	cisbp_1.02	0.6260	0.7391	-2	7	-2	7	minus	minus	gain	0.2139
chr16:53763996C>G.1	CLOCK	M5321_1.02	cisbp_1.02	0.7178	0.7178	-10	-1	-10	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	CREB3	M5323_1.02	cisbp_1.02	0.5951	0.5951	-4	9	-4	9	minus	minus	NA	0.0000
chr16:53763996C>G.1	CREB3	M5324_1.02	cisbp_1.02	0.7132	0.7287	-12	1	-12	1	minus	minus	gain	0.0289
chr16:53763996C>G.1	CREB3L1	M5325_1.02	cisbp_1.02	0.7274	0.7461	-12	1	-12	1	minus	minus	gain	0.0366
chr16:53763996C>G.1	CREB3L1	M5326_1.02	cisbp_1.02	0.7364	0.7364	-11	0	-11	0	minus	minus	NA	0.0000
chr16:53763996C>G.1	CREB3L1	M5327_1.02	cisbp_1.02	0.7266	0.7266	-11	0	-11	0	plus	plus	NA	0.0000
chr16:53763996C>G.1	CREB3L1	M5328_1.02	cisbp_1.02	0.7145	0.7212	-12	1	-12	1	minus	minus	gain	0.0123
chr16:53763996C>G.1	CREB3L1	M5329_1.02	cisbp_1.02	0.7268	0.7268	-11	0	-11	0	minus	minus	NA	0.0000
chr16:53763996C>G.1	CREB3L1	M5330_1.02	cisbp_1.02	0.7333	0.7494	-12	1	-12	1	minus	minus	gain	0.0318
chr16:53763996C>G.1	DBP	M5337_1.02	cisbp_1.02	0.6786	0.7421	-3	8	-3	8	minus	minus	gain	0.1224
chr16:53763996C>G.1	DBP	M5338_1.02	cisbp_1.02	0.6973	0.7568	-3	8	-3	8	minus	minus	gain	0.1196
chr16:53763996C>G.1	EBF1	M5364_1.02	cisbp_1.02	0.5633	0.5374	-11	2	-11	2	minus	minus	loss	-0.0334
chr16:53763996C>G.1	FIGLA	M5430_1.02	cisbp_1.02	0.6948	0.6948	-10	-1	-10	-1	plus	plus	NA	0.0000
chr16:53763996C>G.1	HES5	M5504_1.02	cisbp_1.02	0.6154	0.6154	-11	0	-11	0	plus	plus	NA	0.0000
chr16:53763996C>G.1	HES5	M5505_1.02	cisbp_1.02	0.5760	0.5760	-11	0	-11	0	plus	plus	NA	0.0000
chr16:53763996C>G.1	HES7	M5506_1.02	cisbp_1.02	0.5610	0.5610	-11	0	-11	0	plus	plus	NA	0.0000
chr16:53763996C>G.1	HEY1	M5509_1.02	cisbp_1.02	0.6320	0.6320	-10	-1	-10	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	HEY2	M5510_1.02	cisbp_1.02	0.6576	0.6576	3	12	3	12	minus	minus	NA	0.0000
chr16:53763996C>G.1	HEY2	M5511_1.02	cisbp_1.02	0.6337	0.6337	3	12	3	12	plus	plus	NA	0.0000
chr16:53763996C>G.1	HLF	M5516_1.02	cisbp_1.02	0.7206	0.8094	-3	8	-3	8	plus	plus	gain	0.2087
chr16:53763996C>G.1	ID4	M5571_1.02	cisbp_1.02	0.6796	0.6796	3	12	3	12	minus	minus	NA	0.0000
chr16:53763996C>G.1	JDP2	M5587_1.02	cisbp_1.02	0.5838	0.6350	-6	2	-1	7	minus	minus	gain	0.0762
chr16:53763996C>G.1	JDP2	M5588_1.02	cisbp_1.02	0.5881	0.5881	-3	8	-3	8	plus	plus	NA	0.0000
chr16:53763996C>G.1	JDP2	M5589_1.02	cisbp_1.02	0.5844	0.6842	-6	2	-1	7	plus	plus	gain	0.1649
chr16:53763996C>G.1	JDP2	M5590_1.02	cisbp_1.02	0.6000	0.6000	-3	8	-3	8	plus	plus	NA	0.0000
chr16:53763996C>G.1	MAFF	M5607_1.02	cisbp_1.02	0.6592	0.6592	2	16	2	16	plus	plus	NA	0.0000
chr16:53763996C>G.1	MAFG	M5608_1.02	cisbp_1.02	0.5910	0.5621	-5	15	-12	8	plus	plus	loss	-0.0393
chr16:53763996C>G.1	MAFK	M5609_1.02	cisbp_1.02	0.6751	0.6751	-13	-2	-13	-2	plus	plus	NA	0.0000
chr16:53763996C>G.1	MAFK	M5610_1.02	cisbp_1.02	0.5912	0.5478	-5	15	-4	16	minus	minus	loss	-0.0591
chr16:53763996C>G.1	MAFK	M5611_1.02	cisbp_1.02	0.6768	0.6615	-6	5	-14	-3	plus	minus	loss	-0.0251
chr16:53763996C>G.1	MAFK	M5612_1.02	cisbp_1.02	0.6524	0.6524	2	16	2	16	plus	plus	NA	0.0000
chr16:53763996C>G.1	MAX	M5613_1.02	cisbp_1.02	0.5584	0.5575	-6	10	-6	10	plus	plus	NA	0.0000
chr16:53763996C>G.1	MAX	M5614_1.02	cisbp_1.02	0.6858	0.6858	-10	-1	-10	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	MESP1	M5627_1.02	cisbp_1.02	0.7918	0.7918	3	12	3	12	minus	minus	NA	0.0000
chr16:53763996C>G.1	MGA	M5628_1.02	cisbp_1.02	0.7471	0.7471	2	9	2	9	minus	minus	NA	0.0000
chr16:53763996C>G.1	MGA	M5629_1.02	cisbp_1.02	0.5710	0.5809	-14	3	-8	9	plus	minus	gain	0.0132
chr16:53763996C>G.1	MGA	M5630_1.02	cisbp_1.02	0.6072	0.6287	-7	10	-2	15	plus	plus	gain	0.0316
chr16:53763996C>G.1	MLX	M5632_1.02	cisbp_1.02	0.6700	0.6700	-10	-1	-10	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	MLXIPL	M5633_1.02	cisbp_1.02	0.6902	0.6902	3	12	3	12	minus	minus	NA	0.0000
chr16:53763996C>G.1	MNT	M5634_1.02	cisbp_1.02	0.7030	0.7030	-10	-1	-10	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	MSC	M5636_1.02	cisbp_1.02	0.6307	0.6781	-10	-1	-6	3	plus	minus	gain	0.0777
chr16:53763996C>G.1	MYF6	M5651_1.02	cisbp_1.02	0.6190	0.6789	-10	-1	-6	3	plus	plus	gain	0.0983
chr16:53763996C>G.1	NEUROD2	M5652_1.02	cisbp_1.02	0.7092	0.7092	-10	-1	-10	-1	plus	plus	NA	0.0000
chr16:53763996C>G.1	NEUROG2	M5653_1.02	cisbp_1.02	0.6288	0.6288	-10	-1	-10	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	NEUROG2	M5654_1.02	cisbp_1.02	0.7092	0.7092	-10	-1	-10	-1	plus	plus	NA	0.0000
chr16:53763996C>G.1	NFE2	M5659_1.02	cisbp_1.02	0.5578	0.6383	-7	3	-2	8	minus	minus	gain	0.1203
chr16:53763996C>G.1	NFIL3	M5663_1.02	cisbp_1.02	0.7260	0.8089	-3	8	-3	8	plus	plus	gain	0.1949
chr16:53763996C>G.1	NHLH1	M5670_1.02	cisbp_1.02	0.5849	0.5849	-11	-2	-11	-2	plus	plus	NA	0.0000
chr16:53763996C>G.1	NHLH1	M5671_1.02	cisbp_1.02	0.5227	0.6303	3	12	-6	3	minus	plus	gain	0.1575
chr16:53763996C>G.1	NRL	M5689_1.02	cisbp_1.02	0.6702	0.6715	-14	-4	-7	3	minus	plus	gain	0.0021
chr16:53763996C>G.1	OLIG1	M5690_1.02	cisbp_1.02	0.6295	0.6295	-10	-1	-10	-1	plus	plus	NA	0.0000
